MiB,delay,tcp_size,parallel_buffer,N,run,seconds
50,50,default,4,4,2,1.5237300396
50,50,default,4,4,3,1.52385091782
50,50,default,4,8,1,1.56981992722
50,50,default,4,8,2,1.53705811501
50,50,default,4,8,3,1.56813597679
50,50,default,4,16,1,1.74013590813
50,50,default,4,16,2,1.74063897133
50,50,default,4,16,3,1.73739409447
50,50,default,50,1,1,2.10437583923
50,50,default,50,1,2,2.10920405388
50,50,default,50,1,3,2.10711193085
50,50,default,50,2,1,1.89372801781
50,50,default,50,2,2,1.72361707687
50,50,default,50,2,3,1.72231221199
50,50,default,50,3,1,1.60893106461
50,50,default,50,3,2,1.60522699356
50,50,default,50,3,3,1.61046910286
50,50,default,50,4,1,1.53897190094
50,50,default,50,4,2,1.54650306702
50,50,default,50,4,3,1.54927206039
50,50,default,50,8,1,1.58398294449
50,50,default,50,8,2,1.54648709297
50,50,default,50,8,3,1.58107209206
50,50,default,50,16,1,1.73670697212
50,50,default,50,16,2,1.73655796051
50,50,default,50,16,3,1.73542189598
50,50,default,100,1,1,2.10560488701
50,50,default,100,1,2,2.10027694702
50,50,default,100,1,3,2.10361719131
50,50,default,100,2,1,1.73134589195
50,50,default,100,2,2,1.72075605392
50,50,default,100,2,3,1.73211503029
50,50,default,100,3,1,1.60197019577
50,50,default,100,3,2,1.60833287239
50,50,default,100,3,3,1.60516405106
50,50,default,100,4,1,1.54718899727
50,50,default,100,4,2,1.54676604271
50,50,default,100,4,3,1.54838204384
50,50,default,100,8,1,1.54175782204
50,50,default,100,8,2,1.58392095566
50,50,default,100,8,3,1.5863699913
50,50,default,100,16,1,1.7379219532
50,50,default,100,16,2,1.73811101913
50,50,default,100,16,3,1.73694205284
50,50,big,4,1,1,2.4267821312
50,50,big,4,1,2,2.36916995049
50,50,big,4,1,3,2.32319283485
50,50,big,4,2,1,1.68446993828
50,50,big,4,2,2,1.63213706017
50,50,big,4,2,3,1.59143304825
50,50,big,4,3,1,1.52088499069
50,50,big,4,3,2,1.49198198318
50,50,big,4,3,3,1.57051610947
50,50,big,4,4,1,1.47344517708
50,50,big,4,4,2,1.47874403
50,50,big,4,4,3,1.48066592216
50,50,big,4,8,1,1.52926588058
50,50,big,4,8,2,1.53002309799
50,50,big,4,8,3,1.52824902534
50,50,big,4,16,1,1.73499798775
50,50,big,4,16,2,1.738945961
50,50,big,4,16,3,1.73932003975
50,50,big,50,1,1,1.90730595589
50,50,big,50,1,2,1.9110159874
50,50,big,50,1,3,1.85677981377
50,50,big,50,2,1,1.59272217751
50,50,big,50,2,2,1.58244800568
50,50,big,50,2,3,1.6152369976
50,50,big,50,3,1,1.50078320503
50,50,big,50,3,2,1.49904608727
50,50,big,50,3,3,1.50804615021
