MiB,delay,tcp_size,parallel_buffer,N,run,seconds
50,50,default,50,1,2,2.25747990608
50,50,default,50,1,3,2.06270003319
50,50,default,50,2,1,1.87405920029
50,50,default,50,2,2,1.7460501194
50,50,default,50,2,3,1.74348211288
50,50,default,50,3,1,1.61083006859
50,50,default,50,3,2,1.60778403282
50,50,default,50,3,3,1.61477398872
50,50,default,50,4,1,1.55621504784
50,50,default,50,4,2,1.56674313545
50,50,default,50,4,3,1.55455613136
50,50,default,50,8,1,1.60281705856
50,50,default,50,8,2,1.59891414642
50,50,default,50,8,3,1.60000801086
50,50,default,50,16,1,1.79033112526
50,50,default,50,16,2,1.79227280617
50,50,default,50,16,3,1.79271197319
50,50,default,100,1,1,2.05771899223
50,50,default,100,1,2,2.05772519112
50,50,default,100,1,3,2.055300951
50,50,default,100,2,1,1.69387197495
50,50,default,100,2,2,1.67268180847
50,50,default,100,2,3,1.6810131073
50,50,default,100,3,1,1.55715703964
50,50,default,100,3,2,1.55424809456
50,50,default,100,3,3,1.55560708046
50,50,default,100,4,1,1.53317713737
50,50,default,100,4,2,1.53568601608
50,50,default,100,4,3,1.53456401825
50,50,default,100,8,1,1.60127997398
50,50,default,100,8,2,1.58857893944
50,50,default,100,8,3,1.59702301025
50,50,default,100,16,1,1.78917598724
50,50,default,100,16,2,1.78761911392
50,50,default,100,16,3,1.78886985779
50,50,big,4,1,1,2.28141307831
50,50,big,4,1,2,2.28436207771
50,50,big,4,1,3,2.28483700752
50,50,big,4,2,1,1.64872002602
50,50,big,4,2,2,1.64786100388
50,50,big,4,2,3,1.64628505707
50,50,big,4,3,1,1.5809340477
50,50,big,4,3,2,1.57686400414
50,50,big,4,3,3,1.54431581497
50,50,big,4,4,1,1.53110218048
50,50,big,4,4,2,1.52532482147
50,50,big,4,4,3,1.53731799126
50,50,big,4,8,1,1.62648487091
50,50,big,4,8,2,1.58593416214
50,50,big,4,8,3,1.58920407295
50,50,big,4,16,1,1.79629302025
50,50,big,4,16,2,1.80050301552
50,50,big,4,16,3,1.79614901543
50,50,big,50,1,1,1.86416912079
50,50,big,50,1,2,1.81270003319
50,50,big,50,1,3,1.80688905716
50,50,big,50,2,1,1.63313603401
50,50,big,50,2,2,1.61092305183
50,50,big,50,2,3,1.61187505722
50,50,big,50,3,1,1.54474186897
50,50,big,50,3,2,1.54810905457
50,50,big,50,3,3,1.54606986046
50,50,big,50,4,1,1.53723287582
50,50,big,50,4,2,1.50040793419
50,50,big,50,4,3,1.49951195717
50,50,big,50,8,1,1.58779191971
50,50,big,50,8,2,1.59127092361
50,50,big,50,8,3,1.59037590027
50,50,big,50,16,1,1.79166197777
50,50,big,50,16,2,1.78932595253
50,50,big,50,16,3,1.79056096077
50,50,big,100,1,1,1.80849003792
50,50,big,100,1,2,1.80859708786
50,50,big,100,1,3,1.80756902695
50,50,big,100,2,1,1.64140200615
50,50,big,100,2,2,1.62139320374
50,50,big,100,2,3,1.61276102066
50,50,big,100,3,1,1.54099416733
50,50,big,100,3,2,1.54449486732
50,50,big,100,3,3,1.53720903397
50,50,big,100,4,1,1.53845286369
50,50,big,100,4,2,1.49749803543
50,50,big,100,4,3,1.49786400795
50,50,big,100,8,1,1.58979296684
50,50,big,100,8,2,1.58916401863
50,50,big,100,8,3,1.59141087532
50,50,big,100,16,1,1.78912496567
50,50,big,100,16,2,1.79144310951
50,50,big,100,16,3,1.7890458107
50,100,default,4,1,1,4.2819519043
50,100,default,4,1,2,4.27816295624
50,100,default,4,1,3,4.2865459919
50,100,default,4,2,1,3.10332989693
50,100,default,4,2,2,3.0951089859
50,100,default,4,2,3,3.08287501335
50,100,default,4,3,1,2.88165402412
50,100,default,4,3,2,2.89077210426
50,100,default,4,3,3,2.88861107826
50,100,default,4,4,1,2.79372596741
50,100,default,4,4,2,2.80256009102
50,100,default,4,4,3,2.80506896973
50,100,default,4,8,1,2.99260401726
50,100,default,4,8,2,2.99271893501
50,100,default,4,8,3,2.99126887321
50,100,default,4,16,1,3.40305495262
50,100,default,4,16,2,3.3982129097
50,100,default,4,16,3,3.40138888359
50,100,default,50,1,1,3.6654279232
50,100,default,50,1,2,3.65880894661
50,100,default,50,1,3,3.65994906425
50,100,default,50,2,1,3.09935712814
50,100,default,50,2,2,3.10845899582
50,100,default,50,2,3,3.11082100868
50,100,default,50,3,1,2.89300894737
50,100,default,50,3,2,2.88992881775
50,100,default,50,3,3,2.91228795052
50,100,default,50,4,1,2.80665802956
50,100,default,50,4,2,2.81755304337
50,100,default,50,4,3,2.88712692261
50,100,default,50,8,1,2.98936200142
50,100,default,50,8,2,2.99247193336
50,100,default,50,8,3,2.99160814285
50,100,default,50,16,1,3.39178705215
50,100,default,50,16,2,3.39459204674
50,100,default,50,16,3,3.39225006104
50,100,default,100,1,1,3.66483902931
50,100,default,100,1,2,3.56524801254
50,100,default,100,1,3,3.66321802139
50,100,default,100,2,1,3.11302685738
50,100,default,100,2,2,3.09989309311
50,100,default,100,2,3,3.117385149
50,100,default,100,3,1,2.90074682236
50,100,default,100,3,2,2.90055418015
50,100,default,100,3,3,2.89022088051
50,100,default,100,4,1,2.81342196465
50,100,default,100,4,2,2.81094908714
50,100,default,100,4,3,2.81438112259
50,100,default,100,8,1,2.98883986473
50,100,default,100,8,2,2.99469518661
50,100,default,100,8,3,2.99266290665
50,100,default,100,16,1,3.39203000069
50,100,default,100,16,2,3.39979219437
50,100,default,100,16,3,3.39722704887
50,100,big,4,1,1,4.28326010704
50,100,big,4,1,2,4.28277301788
50,100,big,4,1,3,4.2821149826
50,100,big,4,2,1,3.00272893906
50,100,big,4,2,2,3.00348186493
50,100,big,4,2,3,2.9968149662
50,100,big,4,3,1,2.88957881927
50,100,big,4,3,2,2.89330601692
50,100,big,4,3,3,2.89015603065
50,100,big,4,4,1,2.79970502853
50,100,big,4,4,2,2.88568782806
50,100,big,4,4,3,2.79041814804
50,100,big,4,8,1,2.99045014381
50,100,big,4,8,2,2.98919606209
50,100,big,4,8,3,2.9896979332
50,100,big,4,16,1,3.4000210762
50,100,big,4,16,2,3.40249300003
50,100,big,4,16,3,3.39585494995
50,100,big,50,1,1,3.2632060051
50,100,big,50,1,2,3.2624809742
50,100,big,50,1,3,3.26460814476
50,100,big,50,2,1,3.01951003075
50,100,big,50,2,2,3.02127408981
50,100,big,50,2,3,3.09614920616
50,100,big,50,3,1,2.90618300438
50,100,big,50,3,2,2.89216709137
50,100,big,50,3,3,2.89522194862
50,100,big,50,4,1,2.79854297638
50,100,big,50,4,2,2.79635596275
50,100,big,50,4,3,2.88649320602
50,100,big,50,8,1,2.9930729866
50,100,big,50,8,2,2.9906001091
50,100,big,50,8,3,2.9917371273
50,100,big,50,16,1,3.39507508278
50,100,big,50,16,2,3.39557099342
50,100,big,50,16,3,3.39416790009
50,100,big,100,1,1,3.26484012604
50,100,big,100,1,2,3.36229801178
50,100,big,100,1,3,3.1642138958
50,100,big,100,2,1,2.9259519577
50,100,big,100,2,2,3.00512504578
50,100,big,100,2,3,2.92526507378
50,100,big,100,3,1,2.80989003181
50,100,big,100,3,2,2.89119195938
50,100,big,100,3,3,2.80809593201
50,100,big,100,4,1,2.80270600319
50,100,big,100,4,2,2.79867100716
50,100,big,100,4,3,2.79737877846
50,100,big,100,8,1,2.99294090271
50,100,big,100,8,2,2.9932320118
50,100,big,100,8,3,2.99085187912
50,100,big,100,16,1,3.39487099648
50,100,big,100,16,2,3.39490699768
50,100,big,100,16,3,3.39467692375
100,0,default,4,1,1,0.392936944962
100,0,default,4,1,2,0.362182855606
100,0,default,4,1,3,0.344053030014
100,0,default,4,2,1,0.279592990875
100,0,default,4,2,2,0.259232997894
100,0,default,4,2,3,0.259479999542
100,0,default,4,3,1,0.230899095535
100,0,default,4,3,2,0.262281179428
100,0,default,4,3,3,0.275196075439
100,0,default,4,4,1,0.258254051208
100,0,default,4,4,2,0.210969924927
100,0,default,4,4,3,0.239554166794
100,0,default,4,8,1,0.261098146439
100,0,default,4,8,2,0.214849948883
100,0,default,4,8,3,0.245619058609
100,0,default,4,16,1,0.270657062531
100,0,default,4,16,2,0.249531030655
100,0,default,4,16,3,0.231319189072
100,0,default,50,1,1,0.369515895844
100,0,default,50,1,2,0.373906135559
100,0,default,50,1,3,0.372547149658
100,0,default,50,2,1,0.311004161835
100,0,default,50,2,2,0.271012067795
100,0,default,50,2,3,0.246111869812
100,0,default,50,3,1,0.277529001236
100,0,default,50,3,2,0.269772052765
100,0,default,50,3,3,0.279387950897
100,0,default,50,4,1,0.276093959808
100,0,default,50,4,2,0.267939805984
100,0,default,50,4,3,0.2287068367
100,0,default,50,8,1,0.270081996918
100,0,default,50,8,2,0.261249065399
100,0,default,50,8,3,0.255055904388
100,0,default,50,16,1,0.268176078796
100,0,default,50,16,2,0.229228019714
100,0,default,50,16,3,0.270210981369
100,0,default,100,1,1,0.375895023346
100,0,default,100,1,2,0.389423131943
100,0,default,100,1,3,0.369178056717
100,0,default,100,2,1,0.291688919067
100,0,default,100,2,2,0.294511079788
100,0,default,100,2,3,0.292464017868
100,0,default,100,3,1,0.270903110504
100,0,default,100,3,2,0.271054983139
100,0,default,100,3,3,0.27414894104
100,0,default,100,4,1,0.266181945801
100,0,default,100,4,2,0.261552095413
100,0,default,100,4,3,0.26443195343
100,0,default,100,8,1,0.255303859711
100,0,default,100,8,2,0.262750148773
100,0,default,100,8,3,0.267498016357
100,0,default,100,16,1,0.231911182404
100,0,default,100,16,2,0.271747112274
100,0,default,100,16,3,0.247184991837
100,0,big,4,1,1,0.353976011276
100,0,big,4,1,2,0.355400085449
100,0,big,4,1,3,0.348729848862
100,0,big,4,2,1,0.268940925598
100,0,big,4,2,2,0.242579936981
100,0,big,4,2,3,0.262176990509
100,0,big,4,3,1,0.270704984665
100,0,big,4,3,2,0.252228021622
100,0,big,4,3,3,0.25491809845
100,0,big,4,4,1,0.260541915894
100,0,big,4,4,2,0.255614995956
100,0,big,4,4,3,0.259606122971
100,0,big,4,8,1,0.245808124542
100,0,big,4,8,2,0.239868879318
100,0,big,4,8,3,0.234944105148
100,0,big,4,16,1,0.255890130997
100,0,big,4,16,2,0.212988138199
100,0,big,4,16,3,0.206093072891
100,0,big,50,1,1,0.358173847198
100,0,big,50,1,2,0.363785028458
100,0,big,50,1,3,0.379914999008
100,0,big,50,2,1,0.28545498848
100,0,big,50,2,2,0.300179004669
100,0,big,50,2,3,0.28959608078
100,0,big,50,3,1,0.281298875809
100,0,big,50,3,2,0.271610975266
100,0,big,50,3,3,0.27663898468
100,0,big,50,4,1,0.27912402153
100,0,big,50,4,2,0.274108886719
100,0,big,50,4,3,0.275636911392
100,0,big,50,8,1,0.253190040588
100,0,big,50,8,2,0.261889219284
100,0,big,50,8,3,0.25777387619
100,0,big,50,16,1,0.257666826248
100,0,big,50,16,2,0.261663913727
100,0,big,50,16,3,0.222237110138
100,0,big,100,1,1,0.376679897308
100,0,big,100,1,2,0.371772050858
100,0,big,100,1,3,0.379205942154
100,0,big,100,2,1,0.293217897415
100,0,big,100,2,2,0.291610956192
100,0,big,100,2,3,0.297944068909
100,0,big,100,3,1,0.277648210526
100,0,big,100,3,2,0.291884899139
100,0,big,100,3,3,0.258878946304
100,0,big,100,4,1,0.2788169384
100,0,big,100,4,2,0.266870975494
100,0,big,100,4,3,0.270069122314
100,0,big,100,8,1,0.268645048141
100,0,big,100,8,2,0.26624417305
100,0,big,100,8,3,0.267156124115
100,0,big,100,16,1,0.2688331604
100,0,big,100,16,2,0.248489141464
100,0,big,100,16,3,0.247493028641
100,50,default,4,1,1,4.4303381443
100,50,default,4,1,2,4.15932798386
100,50,default,4,1,3,3.83369207382
100,50,default,4,2,1,2.25814318657
100,50,default,4,2,2,2.25966906548
100,50,default,4,2,3,2.25949501991
100,50,default,4,3,1,1.95249414444
100,50,default,4,3,2,1.96031904221
100,50,default,4,3,3,1.90527892113
100,50,default,4,4,1,1.7960100174
100,50,default,4,4,2,1.80051803589
100,50,default,4,4,3,1.80142307281
100,50,default,4,8,1,1.74983310699
100,50,default,4,8,2,1.73681116104
100,50,default,4,8,3,1.74322509766
100,50,default,4,16,1,2.00944805145
100,50,default,4,16,2,2.00861978531
100,50,default,4,16,3,2.0033018589
100,50,default,50,1,1,2.94656991959
100,50,default,50,1,2,2.89963793755
100,50,default,50,1,3,2.89311504364
100,50,default,50,2,1,2.16374516487
100,50,default,50,2,2,2.17975091934
100,50,default,50,2,3,2.17285299301
100,50,default,50,3,1,1.86916089058
100,50,default,50,3,2,1.86428713799
100,50,default,50,3,3,1.87848091125
100,50,default,50,4,1,1.76097798347
100,50,default,50,4,2,1.7652220726
100,50,default,50,4,3,1.75964093208
100,50,default,50,8,1,1.70985102654
100,50,default,50,8,2,1.74227499962
100,50,default,50,8,3,1.70604991913
100,50,default,50,16,1,1.99649000168
100,50,default,50,16,2,1.99495196342
100,50,default,50,16,3,1.99537491798
100,50,default,100,1,1,2.98021912575
100,50,default,100,1,2,2.88283586502
100,50,default,100,1,3,2.88330292702
100,50,default,100,2,1,2.18289518356
100,50,default,100,2,2,2.18321800232
100,50,default,100,2,3,2.16937685013
100,50,default,100,3,1,1.86407899857
100,50,default,100,3,2,1.86721801758
100,50,default,100,3,3,1.86557197571
100,50,default,100,4,1,1.78067684174
100,50,default,100,4,2,1.76261806488
100,50,default,100,4,3,1.76151800156
100,50,default,100,8,1,1.71108484268
100,50,default,100,8,2,1.71048212051
100,50,default,100,8,3,1.74021196365
100,50,default,100,16,1,1.99820113182
100,50,default,100,16,2,1.99698185921
100,50,default,100,16,3,2.00140309334
100,50,big,4,1,1,3.63827395439
100,50,big,4,1,2,3.63644480705
100,50,big,4,1,3,3.63659620285
100,50,big,4,2,1,1.99203801155
100,50,big,4,2,2,2.00246906281
100,50,big,4,2,3,1.99470901489
100,50,big,4,3,1,1.79533696175
100,50,big,4,3,2,1.79187607765
100,50,big,4,3,3,1.79135489464
100,50,big,4,4,1,1.70881891251
100,50,big,4,4,2,1.71118402481
100,50,big,4,4,3,1.70062804222
100,50,big,4,8,1,1.70359897614
100,50,big,4,8,2,1.70537304878
100,50,big,4,8,3,1.70656704903
100,50,big,4,16,1,1.99575090408
100,50,big,4,16,2,1.99260091782
100,50,big,4,16,3,2.00090289116
100,50,big,50,1,1,2.4261200428
100,50,big,50,1,2,2.14500403404
100,50,big,50,1,3,2.04177093506
100,50,big,50,2,1,1.74099707603
100,50,big,50,2,2,1.76364707947
100,50,big,50,2,3,1.79236197472
100,50,big,50,3,1,1.61535692215
100,50,big,50,3,2,1.64633703232
100,50,big,50,3,3,1.61833119392
100,50,big,50,4,1,1.58681607246
100,50,big,50,4,2,1.59783101082
100,50,big,50,4,3,1.60021710396
100,50,big,50,8,1,1.66414904594
100,50,big,50,8,2,1.65583586693
100,50,big,50,8,3,1.65733599663
100,50,big,50,16,1,1.99505710602
100,50,big,50,16,2,1.99328303337
100,50,big,50,16,3,1.98048591614
100,50,big,100,1,1,1.97285294533
100,50,big,100,1,2,1.97358798981
100,50,big,100,1,3,1.97176003456
100,50,big,100,2,1,1.73841619492
100,50,big,100,2,2,1.73283100128
100,50,big,100,2,3,1.74073600769
100,50,big,100,3,1,1.62776017189
100,50,big,100,3,2,1.6082110405
100,50,big,100,3,3,1.60875487328
100,50,big,100,4,1,1.56891107559
100,50,big,100,4,2,1.56460404396
100,50,big,100,4,3,1.56827402115
100,50,big,100,8,1,1.64921402931
100,50,big,100,8,2,1.65343213081
100,50,big,100,8,3,1.66089510918
100,50,big,100,16,1,1.99695587158
100,50,big,100,16,2,1.99339103699
100,50,big,100,16,3,1.99069404602
100,100,default,4,1,1,6.87712812424
100,100,default,4,1,2,6.88269400597
100,100,default,4,1,3,6.87560677528
100,100,default,4,2,1,3.92859888077
100,100,default,4,2,2,3.92277288437
100,100,default,4,2,3,3.9223818779
100,100,default,4,3,1,3.3845000267
100,100,default,4,3,2,3.39374113083
100,100,default,4,3,3,3.39428591728
100,100,default,4,4,1,3.20741796494
100,100,default,4,4,2,3.20667004585
100,100,default,4,4,3,3.20660805702
100,100,default,4,8,1,3.19980788231
100,100,default,4,8,2,3.19059586525
100,100,default,4,8,3,3.19698786736
100,100,default,4,16,1,3.71824216843
100,100,default,4,16,2,3.72355294228
100,100,default,4,16,3,3.71684384346
100,100,default,50,1,1,5.34072804451
100,100,default,50,1,2,5.25267004967
100,100,default,50,1,3,5.34567093849
100,100,default,50,2,1,3.9643509388
100,100,default,50,2,2,3.94997501373
100,100,default,50,2,3,3.94668102264
100,100,default,50,3,1,3.4140958786
100,100,default,50,3,2,3.41243600845
100,100,default,50,3,3,3.41376709938
100,100,default,50,4,1,3.21430802345
100,100,default,50,4,2,3.21946001053
100,100,default,50,4,3,3.22330307961
100,100,default,50,8,1,3.20210599899
100,100,default,50,8,2,3.20184206963
100,100,default,50,8,3,3.19697213173
100,100,default,50,16,1,3.79736495018
100,100,default,50,16,2,3.7986831665
100,100,default,50,16,3,3.79548001289
100,100,default,100,1,1,5.24746990204
100,100,default,100,1,2,5.24325799942
100,100,default,100,1,3,5.23906803131
100,100,default,100,2,1,3.95105004311
100,100,default,100,2,2,3.94840312004
100,100,default,100,2,3,3.95026779175
100,100,default,100,3,1,3.42734718323
100,100,default,100,3,2,3.41110801697
100,100,default,100,3,3,3.40886998177
100,100,default,100,4,1,3.23357701302
100,100,default,100,4,2,3.22535800934
100,100,default,100,4,3,3.21920704842
100,100,default,100,8,1,3.19612789154
100,100,default,100,8,2,3.19907784462
100,100,default,100,8,3,3.20933294296
100,100,default,100,16,1,3.79677510262
100,100,default,100,16,2,3.79782700539
100,100,default,100,16,3,3.79467892647
100,100,big,4,1,1,4.6242890358
100,100,big,4,1,2,4.62369513512
100,100,big,4,1,3,4.62467503548
100,100,big,4,2,1,3.20874810219
100,100,big,4,2,2,3.20648980141
100,100,big,4,2,3,3.2128059864
100,100,big,4,3,1,2.98502993584
100,100,big,4,3,2,2.99353003502
100,100,big,4,3,3,2.99144387245
100,100,big,4,4,1,2.98642897606
100,100,big,4,4,2,2.89923501015
100,100,big,4,4,3,2.91619992256
100,100,big,4,8,1,3.10071897507
100,100,big,4,8,2,3.10436105728
100,100,big,4,8,3,3.10331392288
100,100,big,4,16,1,3.71713280678
100,100,big,4,16,2,3.797716856
100,100,big,4,16,3,3.71156215668
100,100,big,50,1,1,3.54341292381
100,100,big,50,1,2,3.73509716988
100,100,big,50,1,3,3.54087686539
100,100,big,50,2,1,3.14701104164
100,100,big,50,2,2,3.24682688713
100,100,big,50,2,3,3.15158104897
100,100,big,50,3,1,3.00920891762
100,100,big,50,3,2,2.9309489727
100,100,big,50,3,3,3.0089662075
100,100,big,50,4,1,2.9119720459
100,100,big,50,4,2,2.9242670536
100,100,big,50,4,3,2.91605305672
100,100,big,50,8,1,3.09955215454
100,100,big,50,8,2,3.10754013062
100,100,big,50,8,3,3.10744404793
100,100,big,50,16,1,3.80106401443
100,100,big,50,16,2,3.71121191978
100,100,big,50,16,3,3.7941391468
100,100,big,100,1,1,3.43650698662
100,100,big,100,1,2,3.43864703178
100,100,big,100,1,3,3.43981289864
100,100,big,100,2,1,3.16142916679
100,100,big,100,2,2,3.14845013618
100,100,big,100,2,3,3.24478292465
100,100,big,100,3,1,3.01785302162
100,100,big,100,3,2,2.93359518051
100,100,big,100,3,3,3.00399279594
100,100,big,100,4,1,2.92113399506
100,100,big,100,4,2,2.9119310379
100,100,big,100,4,3,2.92476391792
100,100,big,100,8,1,3.11163496971
100,100,big,100,8,2,3.11000680923
100,100,big,100,8,3,3.11033296585
100,100,big,100,16,1,3.80119895935
100,100,big,100,16,2,3.79966616631
100,100,big,100,16,3,3.71418094635
200,0,default,4,1,1,0.590240955353
200,0,default,4,1,2,0.533254861832
200,0,default,4,1,3,0.512414932251
200,0,default,4,2,1,0.375884056091
200,0,default,4,2,2,0.353976964951
200,0,default,4,2,3,0.344558954239
200,0,default,4,3,1,0.342843055725
200,0,default,4,3,2,0.333259820938
200,0,default,4,3,3,0.335765123367
200,0,default,4,4,1,0.344809055328
200,0,default,4,4,2,0.340183019638
200,0,default,4,4,3,0.354484081268
200,0,default,4,8,1,0.337938070297
200,0,default,4,8,2,0.342920780182
200,0,default,4,8,3,0.311877012253
200,0,default,4,16,1,0.341982126236
200,0,default,4,16,2,0.353794813156
200,0,default,4,16,3,0.345000982285
200,0,default,50,1,1,0.563440084457
200,0,default,50,1,2,0.556231021881
200,0,default,50,1,3,0.560404062271
200,0,default,50,2,1,0.395023107529
200,0,default,50,2,2,0.410626888275
200,0,default,50,2,3,0.396772861481
200,0,default,50,3,1,0.383232831955
200,0,default,50,3,2,0.379914999008
200,0,default,50,3,3,0.369375944138
200,0,default,50,4,1,0.36234998703
200,0,default,50,4,2,0.365192174911
200,0,default,50,4,3,0.346781015396
200,0,default,50,8,1,0.350951910019
200,0,default,50,8,2,0.361891031265
200,0,default,50,8,3,0.363213062286
200,0,default,50,16,1,0.357795953751
200,0,default,50,16,2,0.317704200745
200,0,default,50,16,3,0.316224813461
200,0,default,100,1,1,0.578045129776
200,0,default,100,1,2,0.575575828552
200,0,default,100,1,3,0.57007598877
200,0,default,100,2,1,0.392885923386
200,0,default,100,2,2,0.38087105751
200,0,default,100,2,3,0.394775152206
200,0,default,100,3,1,0.384224891663
200,0,default,100,3,2,0.376351833344
200,0,default,100,3,3,0.368527889252
200,0,default,100,4,1,0.325488090515
200,0,default,100,4,2,0.370179891586
200,0,default,100,4,3,0.364484786987
200,0,default,100,8,1,0.353095054626
200,0,default,100,8,2,0.360772848129
200,0,default,100,8,3,0.362774133682
200,0,default,100,16,1,0.350566864014
200,0,default,100,16,2,0.336325883865
200,0,default,100,16,3,0.351399898529
200,0,big,4,1,1,0.523221969604
200,0,big,4,1,2,0.510185956955
200,0,big,4,1,3,0.506029844284
200,0,big,4,2,1,0.353281021118
200,0,big,4,2,2,0.353900194168
200,0,big,4,2,3,0.348171949387
200,0,big,4,3,1,0.327857017517
200,0,big,4,3,2,0.341053009033
200,0,big,4,3,3,0.33984708786
200,0,big,4,4,1,0.305573940277
200,0,big,4,4,2,0.297805786133
200,0,big,4,4,3,0.338021993637
200,0,big,4,8,1,0.324481010437
200,0,big,4,8,2,0.339971065521
200,0,big,4,8,3,0.345953941345
200,0,big,4,16,1,0.356160879135
200,0,big,4,16,2,0.309490919113
200,0,big,4,16,3,0.356062173843
200,0,big,50,1,1,0.561488866806
200,0,big,50,1,2,0.609611988068
200,0,big,50,1,3,0.569808959961
200,0,big,50,2,1,0.407784938812
200,0,big,50,2,2,0.352658987045
200,0,big,50,2,3,0.392822027206
200,0,big,50,3,1,0.37410402298
200,0,big,50,3,2,0.333078861237
200,0,big,50,3,3,0.360493898392
200,0,big,50,4,1,0.354235172272
200,0,big,50,4,2,0.321305036545
200,0,big,50,4,3,0.356106996536
200,0,big,50,8,1,0.34975194931
200,0,big,50,8,2,0.364144086838
200,0,big,50,8,3,0.344447135925
200,0,big,50,16,1,0.322965145111
200,0,big,50,16,2,0.35916686058
200,0,big,50,16,3,0.35064291954
200,0,big,100,1,1,0.572952032089
200,0,big,100,1,2,0.569273948669
200,0,big,100,1,3,0.572191953659
200,0,big,100,2,1,0.386753082275
200,0,big,100,2,2,0.376314163208
200,0,big,100,2,3,0.402079105377
200,0,big,100,3,1,0.372604131699
200,0,big,100,3,2,0.370947122574
200,0,big,100,3,3,0.349684000015
200,0,big,100,4,1,0.325587034225
200,0,big,100,4,2,0.36181807518
200,0,big,100,4,3,0.363979101181
200,0,big,100,8,1,0.317494153976
200,0,big,100,8,2,0.342105150223
200,0,big,100,8,3,0.344166994095
200,0,big,100,16,1,0.355406999588
200,0,big,100,16,2,0.339064121246
200,0,big,100,16,3,0.321656942368
200,50,default,4,1,1,6.98256015778
200,50,default,4,1,2,6.94603800774
200,50,default,4,1,3,8.83061695099
200,50,default,4,2,1,3.43378901482
200,50,default,4,2,2,3.2592291832
200,50,default,4,2,3,3.09987306595
200,50,default,4,3,1,2.63014507294
200,50,default,4,3,2,2.5288848877
200,50,default,4,3,3,2.52340221405
200,50,default,4,4,1,2.26354503632
200,50,default,4,4,2,2.27741408348
200,50,default,4,4,3,2.35092306137
200,50,default,4,8,1,2.0009021759
200,50,default,4,8,2,2.00175189972
200,50,default,4,8,3,2.00113105774
200,50,default,4,16,1,2.14699888229
200,50,default,4,16,2,2.17186594009
200,50,default,4,16,3,2.15972495079
200,50,default,50,1,1,4.84733390808
200,50,default,50,1,2,4.86420106888
200,50,default,50,1,3,4.84653496742
200,50,default,50,2,1,3.15225696564
200,50,default,50,2,2,3.12706494331
200,50,default,50,2,3,3.16435194016
200,50,default,50,3,1,2.56724786758
200,50,default,50,3,2,2.5409989357
200,50,default,50,3,3,2.54812383652
200,50,default,50,4,1,2.28031110764
200,50,default,50,4,2,2.28932714462
200,50,default,50,4,3,2.32392191887
200,50,default,50,8,1,2.00009512901
200,50,default,50,8,2,1.97727394104
200,50,default,50,8,3,2.00836706161
200,50,default,50,16,1,2.1396291256
200,50,default,50,16,2,2.13899993896
200,50,default,50,16,3,2.14005899429
200,50,default,100,1,1,4.78547406197
200,50,default,100,1,2,4.72863316536
200,50,default,100,1,3,4.76582694054
200,50,default,100,2,1,3.13949012756
200,50,default,100,2,2,3.08176517487
200,50,default,100,2,3,3.0844669342
200,50,default,100,3,1,2.5047121048
200,50,default,100,3,2,2.65557599068
200,50,default,100,3,3,2.5308880806
200,50,default,100,4,1,2.24657297134
200,50,default,100,4,2,2.27588319778
200,50,default,100,4,3,2.25606894493
200,50,default,100,8,1,1.97175216675
200,50,default,100,8,2,1.96535110474
200,50,default,100,8,3,2.00005102158
200,50,default,100,16,1,2.14919996262
200,50,default,100,16,2,2.11317920685
200,50,default,100,16,3,2.1052570343
200,50,big,4,1,1,6.35322499275
200,50,big,4,1,2,6.35180187225
200,50,big,4,1,3,6.34094691277
200,50,big,4,2,1,2.52840089798
200,50,big,4,2,2,2.32814192772
200,50,big,4,2,3,2.25123000145
200,50,big,4,3,1,1.96615195274
200,50,big,4,3,2,1.96716213226
200,50,big,4,3,3,2.00384092331
200,50,big,4,4,1,1.87085604668
200,50,big,4,4,2,1.85999393463
200,50,big,4,4,3,1.86253905296
200,50,big,4,8,1,1.80169892311
200,50,big,4,8,2,1.80232095718
200,50,big,4,8,3,1.80732607841
200,50,big,4,16,1,2.04129695892
200,50,big,4,16,2,2.06978297234
200,50,big,4,16,3,2.06125402451
200,50,big,50,1,1,2.78654813766
200,50,big,50,1,2,2.47833704948
200,50,big,50,1,3,2.58506417274
200,50,big,50,2,1,2.01794886589
200,50,big,50,2,2,2.02068400383
200,50,big,50,2,3,1.99318695068
200,50,big,50,3,1,1.83075499535
200,50,big,50,3,2,1.78723311424
200,50,big,50,3,3,1.7874288559
200,50,big,50,4,1,1.73733210564
200,50,big,50,4,2,1.74136686325
200,50,big,50,4,3,1.72929811478
200,50,big,50,8,1,1.76248002052
200,50,big,50,8,2,1.71886920929
200,50,big,50,8,3,1.72749114037
200,50,big,50,16,1,2.05410194397
200,50,big,50,16,2,2.05518603325
200,50,big,50,16,3,2.05600214005
200,50,big,100,1,1,2.70416092873
200,50,big,100,1,2,2.31071305275
200,50,big,100,1,3,2.25323700905
200,50,big,100,2,1,1.91973805428
200,50,big,100,2,2,1.89307498932
200,50,big,100,2,3,1.88338899612
200,50,big,100,3,1,1.74809408188
200,50,big,100,3,2,1.74817991257
200,50,big,100,3,3,1.7488591671
200,50,big,100,4,1,1.73869991302
200,50,big,100,4,2,1.71722316742
200,50,big,100,4,3,1.71741485596
200,50,big,100,8,1,1.73120999336
200,50,big,100,8,2,1.72576999664
200,50,big,100,8,3,1.7258272171
200,50,big,100,16,1,2.05226993561
